beer,beer_id,tasting_category_fine,split,repeat,random_state
58,5425024151210,Saison,train,9,20260236
7,5425025910809,Saison,train,9,20260236
166,5425029020252,Saison,train,9,20260236
216,5410228201076,Scotch,train,9,20260236
168,5410263060034,Scotch,train,9,20260236
233,5413023000264,Scotch,train,9,20260236
61,5410702001314,Stout/Porter,train,9,20260236
87,5412896001507,Stout/Porter,train,9,20260236
173,5425005660809,Stout/Porter,train,9,20260236
212,5425006700054,Stout/Porter,train,9,20260236
231,5425025390090,Stout/Porter,train,9,20260236
67,5425026610197,Stout/Porter,train,9,20260236
123,5425026960018,Stout/Porter,train,9,20260236
202,5425029020047,Stout/Porter,train,9,20260236
52,8715951011112,Stout/Porter,train,9,20260236
134,54004238,Strong ale,train,9,20260236
4,54079021,Strong ale,train,9,20260236
186,112161945,Strong ale,train,9,20260236
148,5400000000012,Strong ale,train,9,20260236
175,5410263013665,Strong ale,train,9,20260236
51,5411081000523,Strong ale,train,9,20260236
196,5411551300818,Strong ale,train,9,20260236
225,5411663002600,Strong ale,train,9,20260236
226,5412186000715,Strong ale,train,9,20260236
235,5412858000104,Strong ale,train,9,20260236
99,5413970140396,Strong ale,train,9,20260236
105,5425006700405,Strong ale,train,9,20260236
117,9120041150678,Strong ale,train,9,20260236
140,54050082,Tripel,train,9,20260236
239,54055049,Tripel,train,9,20260236
15,54079045,Tripel,train,9,20260236
68,9999999999,Tripel,train,9,20260236
57,5410228141921,Tripel,train,9,20260236
189,5410228145912,Tripel,train,9,20260236
240,5410783004594,Tripel,train,9,20260236
135,5410908000029,Tripel,train,9,20260236
191,5411098700010,Tripel,train,9,20260236
228,5411663002945,Tripel,train,9,20260236
34,5411681038001,Tripel,train,9,20260236
147,5412107000466,Tripel,train,9,20260236
245,5412186000098,Tripel,train,9,20260236
66,5413977000037,Tripel,train,9,20260236
217,5425006241687,Tripel,train,9,20260236
93,5425006700139,Tripel,train,9,20260236
17,5425014687019,Tripel,train,9,20260236
163,5425017240457,Tripel,train,9,20260236
154,5425029490017,Tripel,train,9,20260236
171,5425033240028,Tripel,train,9,20260236
26,54125032,West Flanders ale,train,9,20260236
178,620670293948,West Flanders ale,train,9,20260236
118,5411364151119,West Flanders ale,train,9,20260236
176,5411858000183,West Flanders ale,train,9,20260236
244,5413784109060,West Flanders ale,train,9,20260236
208,54079052,Wheat,train,9,20260236
142,54112087,Wheat,train,9,20260236
229,62067029172,Wheat,train,9,20260236
152,5410702001307,Wheat,train,9,20260236
22,5411663001276,Wheat,train,9,20260236
172,5411681400310,Wheat,train,9,20260236
197,5412896000111,Wheat,train,9,20260236
195,8711406995631,Wheat,train,9,20260236
