beer,beer_id,tasting_category_fine,split,repeat,random_state
41,5411656010315,Lambic,train,2,20260229
116,5411656051097,Lambic,train,2,20260229
75,5412783052018,Lambic,train,2,20260229
21,5412783052247,Lambic,train,2,20260229
83,54055520,Low/No alcohol,train,2,20260229
141,5410228141174,Low/No alcohol,train,2,20260229
40,5410228141181,Low/No alcohol,train,2,20260229
2,5410228142003,Low/No alcohol,train,2,20260229
223,5410228231325,Low/No alcohol,train,2,20260229
86,5410783031019,Low/No alcohol,train,2,20260229
90,54017016,Pils/Lager,train,2,20260229
218,54057142,Pils/Lager,train,2,20260229
209,54085107,Pils/Lager,train,2,20260229
230,5410228141235,Pils/Lager,train,2,20260229
139,5410228142027,Pils/Lager,train,2,20260229
119,5411831000742,Pils/Lager,train,2,20260229
124,5412186002658,Pils/Lager,train,2,20260229
81,8715608222557,Pils/Lager,train,2,20260229
29,5410702000331,Saison,train,2,20260229
132,5410702000379,Saison,train,2,20260229
242,5412138333311,Saison,train,2,20260229
56,5413963600012,Saison,train,2,20260229
145,5415152000450,Saison,train,2,20260229
20,5425005660205,Saison,train,2,20260229
7,5425025910809,Saison,train,2,20260229
146,54004009,Scotch,train,2,20260229
216,5410228201076,Scotch,train,2,20260229
233,5413023000264,Scotch,train,2,20260229
201,741360987296,Stout/Porter,train,2,20260229
173,5425005660809,Stout/Porter,train,2,20260229
212,5425006700054,Stout/Porter,train,2,20260229
103,5425024150108,Stout/Porter,train,2,20260229
67,5425026610197,Stout/Porter,train,2,20260229
182,5425028290311,Stout/Porter,train,2,20260229
202,5425029020047,Stout/Porter,train,2,20260229
188,8711406017487,Stout/Porter,train,2,20260229
52,8715951011112,Stout/Porter,train,2,20260229
4,54079021,Strong ale,train,2,20260229
148,5400000000012,Strong ale,train,2,20260229
175,5410263013665,Strong ale,train,2,20260229
51,5411081000523,Strong ale,train,2,20260229
196,5411551300818,Strong ale,train,2,20260229
225,5411663002600,Strong ale,train,2,20260229
170,5411663002716,Strong ale,train,2,20260229
226,5412186000715,Strong ale,train,2,20260229
104,5412858000081,Strong ale,train,2,20260229
235,5412858000104,Strong ale,train,2,20260229
133,5412896000081,Strong ale,train,2,20260229
99,5413970140396,Strong ale,train,2,20260229
117,9120041150678,Strong ale,train,2,20260229
239,54055049,Tripel,train,2,20260229
15,54079045,Tripel,train,2,20260229
68,9999999999,Tripel,train,2,20260229
57,5410228141921,Tripel,train,2,20260229
189,5410228145912,Tripel,train,2,20260229
240,5410783004594,Tripel,train,2,20260229
135,5410908000029,Tripel,train,2,20260229
69,5411081000332,Tripel,train,2,20260229
191,5411098700010,Tripel,train,2,20260229
228,5411663002945,Tripel,train,2,20260229
23,5411681014005,Tripel,train,2,20260229
199,5411858000145,Tripel,train,2,20260229
147,5412107000466,Tripel,train,2,20260229
245,5412186000098,Tripel,train,2,20260229
45,5412343201337,Tripel,train,2,20260229
47,5412583240363,Tripel,train,2,20260229
66,5413977000037,Tripel,train,2,20260229
204,5425006240024,Tripel,train,2,20260229
93,5425006700139,Tripel,train,2,20260229
157,5425024150107,Tripel,train,2,20260229
200,54125001,West Flanders ale,train,2,20260229
26,54125032,West Flanders ale,train,2,20260229
178,620670293948,West Flanders ale,train,2,20260229
118,5411364151119,West Flanders ale,train,2,20260229
176,5411858000183,West Flanders ale,train,2,20260229
160,54055438,Wheat,train,2,20260229
208,54079052,Wheat,train,2,20260229
142,54112087,Wheat,train,2,20260229
224,5410228141884,Wheat,train,2,20260229
172,5411681400310,Wheat,train,2,20260229
243,5412138802510,Wheat,train,2,20260229
197,5412896000111,Wheat,train,2,20260229
195,8711406995631,Wheat,train,2,20260229
